product_id,product_name,price,stock,category,date,review_text,sentiment_score,sentiment_label
871,Ceramic Planter Set,39.99,31,Home,8/13/2025,don't waste your money. the pasta is undercooked and small portions.,0.3252,Positive
872,Chili Lime Shrimp,8.99,807,Food - Seafood,8/15/2025,"service was attentive, but the food took too long to arrive.",0.0,Neutral
873,Organic Vanilla Bean Ice Cream,5.99,630,Food - Frozen Desserts,08-04-2025,absolutely loved it! the sushi was amazing.,0.8513,Positive
874,Garlic Parmesan Wings,8.99,1284,Food - Frozen Foods,04-11-2025,the sandwich was fantastic and the service was friendly. highly recommend!,0.8716,Positive
875,Garden Kneeler and Seat,39.99,33,Garden,05-08-2025,a hidden gem! best fries i have had in a long time.,0.6696,Positive
876,Robot Vacuum Cleaner,299.99,10,Home Appliances,11/15/2025,the sushi was mouth-watering and the service was polite. highly recommend!,0.474,Positive
877,Miso Dressing,3.49,3697,Food - Dressings,05-08-2025,i was disappointed with the coffee. it tasted bland.,-0.4767,Negative
878,Ultraviolet Phone Sanitizer,39.99,340,Health,11/30/2025,i was disappointed with the fries. it tasted undercooked.,-0.4767,Negative
879,Wireless Charging Station,39.99,603,Electronics,7/22/2025,the tacos was mouth-watering and the service was attentive. highly recommend!,0.474,Positive
880,Quinoa,4.49,5,Food - Grains,01-02-2025,don't waste your money. the soup is disappointing and small portions.,-0.2187,Negative
881,Sesame Seeds,1.99,398,Food - Baking,08-06-2025,don't waste your money. the cake is stale and small portions.,0.3252,Positive
882,Children's Educational Puzzle,19.99,86,Toys,04-04-2025,worst experience ever. the waiter was slow and the ramen was greasy.,-0.6249,Negative
883,Granola Clusters,4.99,0,Food - Cereal,6/30/2025,don't waste your money. the salad is undercooked and small portions.,0.3252,Positive
884,Raspberry Lemonade Mix,3.99,128,Food - Beverages,02-05-2025,the salad was fantastic and the service was welcoming. highly recommend!,0.862,Positive
885,Pet Hair Removal Brush,14.99,4560,Pets,2/19/2025,a hidden gem! best curry i have had in a long time.,0.6696,Positive
886,Yoga Mat,25.0,151,Fitness,04-12-2025,"the staff was rude, but the curry was surprisingly fresh.",0.5789,Positive
887,Beef Stroganoff Mix,5.49,1260,Food - Meal Kits,11/23/2025,"the staff was unprofessional, but the sandwich was surprisingly perfect.",0.7717,Positive
888,Coconut Water,2.49,41,Food - Beverages,2/16/2025,"the staff was slow, but the burger was surprisingly fresh.",0.6956,Positive
889,Chili Lime Corn Chips,2.79,2372,Food - Snacks,12-06-2025,"everything was fresh, from the salad to the drinks.",0.3182,Positive
890,Casual Sneakers,39.99,98,Clothing - Footwear,3/26/2025,quick delivery and the sushi was still hot and delicious.,0.5719,Positive
891,LED Flashlight,19.99,413,Outdoor,2/19/2025,absolutely loved it! the sandwich was flavorful.,0.6689,Positive
892,Cat Tree with Scratching Posts,79.99,374,Pets,12/22/2024,worst experience ever. the waiter was forgetful and the burger was undercooked.,-0.7351,Negative
893,Pasta (Fusilli),1.79,0,Food - Pasta,12/16/2025,i was disappointed with the sushi. it tasted undercooked.,-0.4767,Negative
894,Car Escape Tool,12.99,8306,Automotive,11-06-2025,i was disappointed with the sushi. it tasted bland.,-0.4767,Negative
895,Portable Pet Stroller,89.99,3635,Pets,07-06-2025,quick delivery and the coffee was still hot and flavorful.,0.0,Neutral
896,Laptop Stand,29.99,272,Accessories,3/28/2025,absolutely loved it! the soup was amazing.,0.8513,Positive
897,Spicy Tuna Rolls,6.49,427,Food - Seafood,12-05-2025,"great atmosphere, but the salad was just okay.",0.5994,Positive
898,Vintage Graphic Tee,25.99,1208,Clothing - Tops,07-04-2025,the ramen was delicious and the service was quick. highly recommend!,0.7773,Positive
899,Creamy Ranch Dressing,2.49,10,Food - Dressings,6/18/2025,"i found the ramen to be salty, but my partner liked theirs.",0.5719,Positive
900,Stainless Steel Mixing Bowls,29.99,2653,Kitchen,8/27/2025,"great atmosphere, but the fries was just okay.",0.5994,Positive
901,Balsamic Vinegar,4.99,656,Food - Condiments,12/14/2025,"the staff was forgetful, but the ramen was surprisingly delicious.",0.8074,Positive
902,Stick Vacuums Cleaner,129.99,52,Home Appliances,12-08-2025,"everything was flavorful, from the steak to the drinks.",0.0,Neutral
903,Kids' Building Blocks,19.99,7267,Toys,4/13/2025,"service was polite, but the food took too long to arrive.",0.0,Neutral
904,Comfortable Jogger Pants,29.99,0,Clothing - Bottoms,11/18/2025,i was disappointed with the salad. it tasted cold.,-0.4767,Negative
905,Coconut Curry Lentils,5.79,4184,Food - Canned Goods,1/25/2025,a hidden gem! best burger i have had in a long time.,0.6696,Positive
906,Herbal Tea Variety Pack,4.99,5085,Food - Beverages,03-12-2025,"service was quick, but the food took too long to arrive.",0.0,Neutral
907,Slim Fit Chinos,54.99,82,Clothing - Pants,2/15/2025,absolutely loved it! the sushi was mouth-watering.,0.6689,Positive
908,Outdoor Portable Fire Pit,149.99,670,Outdoor,9/16/2025,"everything was perfect, from the cake to the drinks.",0.5719,Positive
909,Biodegradable Trash Bags,12.99,500,Home,1/20/2025,absolutely loved it! the soup was perfect.,0.8475,Positive
910,Home Brewing Starter Kit,79.99,11,Food,09-09-2025,"everything was fantastic, from the curry to the drinks.",0.5574,Positive
911,Folding Pocket Knife,24.99,1382,Tools,1/21/2025,absolutely loved it! the curry was excellent.,0.8475,Positive
912,Savory Breakfast Sausage,6.49,46,Food - Meats,9/19/2025,"the staff was inattentive, but the sushi was surprisingly amazing.",0.8402,Positive
913,Fitness Tracker Band,29.99,0,Fitness,04-08-2025,quick delivery and the ramen was still hot and fresh.,0.3182,Positive
914,Teriyaki Beef Strips,7.49,0,Food - Frozen Meals,8/26/2025,"the staff was inattentive, but the cake was surprisingly delicious.",0.8338,Positive
915,Magnetic Whiteboard,34.99,309,Office,5/13/2025,a hidden gem! best steak i have had in a long time.,0.6696,Positive
916,Sliced Olives,1.99,46,Food - Condiments,9/23/2025,the salad was mouth-watering and the service was friendly. highly recommend!,0.7419,Positive
917,Compact Pop-Up Tent,69.99,4,Outdoor,2/14/2025,"everything was mouth-watering, from the coffee to the drinks.",0.0,Neutral
918,Pumpkin Spice Creamer,3.79,75,Food - Beverages,07-06-2025,"everything was mouth-watering, from the pasta to the drinks.",0.0,Neutral
919,Electric Rice Cooker with Steamer,49.99,556,Kitchen,02-05-2025,a hidden gem! best salad i have had in a long time.,0.6696,Positive
920,Tea Infuser Bottle,19.99,19,Kitchen,7/31/2025,"service was attentive, but the food took too long to arrive.",0.0,Neutral
921,Comfortable Jogger Pants,29.99,1266,Clothing - Bottoms,05-09-2025,the coffee was mouth-watering and the service was friendly. highly recommend!,0.7419,Positive
922,Plant-Based Protein Bars,19.99,65,Health,04-07-2025,worst experience ever. the waiter was inattentive and the burger was undercooked.,-0.6249,Negative
923,Granulated Sugar,2.49,1927,Food - Baking,10/27/2025,the tacos was excellent and the service was attentive. highly recommend!,0.7773,Positive
924,Vegetable Stir Fry Mix,3.29,3100,Food - Fresh Produce,1/31/2025,i was disappointed with the coffee. it tasted cold.,-0.4767,Negative
925,Children's Science Experiment Lab Kit,29.99,0,Toys,11/24/2025,quick delivery and the ramen was still hot and flavorful.,0.0,Neutral
926,Smart Wi-Fi Camera,89.99,427,Smart Home,8/28/2025,i was disappointed with the salad. it tasted salty.,-0.4767,Negative
927,Breathable Face Mask Set,14.99,4,Health,06-01-2025,a hidden gem! best fries i have had in a long time.,0.6696,Positive
928,Honey Wheat Pretzels,3.49,19,Food - Snacks,5/29/2025,don't waste your money. the tacos is stale and small portions.,0.3252,Positive
929,Graphic Tee,19.99,59,Clothing,3/23/2025,"the staff was rude, but the burger was surprisingly perfect.",0.7814,Positive
930,Apple Cinnamon Instant Oatmeal,3.49,0,Food - Cereal,3/16/2025,"service was polite, but the food took too long to arrive.",0.0,Neutral
931,DIY Organic Gardening Kit,39.99,1481,Garden,07-09-2025,a hidden gem! best ramen i have had in a long time.,0.6696,Positive
932,Maple Syrup,6.99,60,Food - Condiments,05-09-2025,absolutely loved it! the sandwich was mouth-watering.,0.6689,Positive
933,Cranberry Lime Sparkling Water,1.5,317,Food - Beverages,3/23/2025,"everything was fantastic, from the pizza to the drinks.",0.5574,Positive
934,Chiffon Blouse,39.99,1759,Clothing - Shirts,08-02-2025,a hidden gem! best coffee i have had in a long time.,0.6696,Positive
935,Safety Goggles,14.99,23,Safety,12-03-2025,i was disappointed with the fries. it tasted overpriced.,-0.4767,Negative
936,Board Game Storage,19.99,10,Toys,10/19/2025,"i found the tacos to be overpriced, but my partner liked theirs.",0.5719,Positive
937,Portable Ice Maker,199.99,1633,Kitchen,11/17/2025,"everything was amazing, from the curry to the drinks.",0.5859,Positive
938,Leather Wallet,49.99,1605,Accessories,1/23/2025,"everything was excellent, from the tacos to the drinks.",0.5719,Positive
939,Multifunctional Pocket Tool,19.99,5737,Tools,07-09-2025,worst experience ever. the waiter was slow and the pizza was cold.,-0.6249,Negative
940,Terry Cloth Robe,59.99,160,Clothing - Loungewear,02-07-2025,"i found the tacos to be bland, but my partner liked theirs.",0.5719,Positive
941,Pineapple Teriyaki Chicken Mix,6.99,794,Food - Meat,10-08-2025,the salad was mouth-watering and the service was friendly. highly recommend!,0.7419,Positive
942,Electric Razor,59.99,2001,Health,2/22/2025,"everything was perfect, from the steak to the drinks.",0.5719,Positive
943,Air Fryer Oven,149.99,3,Kitchen,12-11-2025,a hidden gem! best steak i have had in a long time.,0.6696,Positive
944,Cajun Seasoning,1.99,372,Food - Spices,1/22/2025,i was disappointed with the pizza. it tasted cold.,-0.4767,Negative
945,Eco-Friendly Notepad,8.99,47,Office,11-06-2025,"service was welcoming, but the food took too long to arrive.",0.2382,Positive
946,Wooden Puzzle Game,14.99,65,Toys,12-08-2025,absolutely loved it! the burger was fantastic.,0.8436,Positive
947,Basil Tomato Soup,2.99,6,Food - Canned Soups,11-09-2025,the coffee was amazing and the service was polite. highly recommend!,0.7836,Positive
948,Black Bean & Corn Salad,3.99,68,Food - Salads,3/19/2025,quick delivery and the sandwich was still hot and flavorful.,0.0,Neutral
949,Coconut Cream Pie,9.49,1620,Food - Bakery,8/21/2025,"great atmosphere, but the sushi was just okay.",0.5994,Positive
950,Chocolate Chip Pancake Mix,3.99,240,Food - Bakery,09-01-2025,"everything was fantastic, from the ramen to the drinks.",0.5574,Positive
951,Warm Wool Sweater,59.99,5007,Clothing - Tops,12/28/2024,"the staff was inattentive, but the burger was surprisingly delicious.",0.8338,Positive
952,Vegan Mac & Cheese,8.99,2133,Food - Frozen,10/29/2025,"service was attentive, but the food took too long to arrive.",0.0,Neutral
953,Handcrafted Wooden Jewelry Box,39.99,1340,Accessories,1/18/2025,don't waste your money. the tacos is undercooked and small portions.,0.3252,Positive
954,Acoustic Guitar,199.99,0,Music,7/25/2025,the tacos was fresh and the service was friendly. highly recommend!,0.8217,Positive
955,Grapes (red),3.49,100,Food - Produce,10-05-2025,"service was quick, but the food took too long to arrive.",0.0,Neutral
956,Italian Pasta,2.29,446,Food - Grains,6/30/2025,i was disappointed with the tacos. it tasted undercooked.,-0.4767,Negative
957,Home Cleaning Robot,249.99,131,Home Appliances,10-01-2025,"everything was perfect, from the sandwich to the drinks.",0.5719,Positive
958,Baked Falafel,5.49,2680,Food - Vegetarian,08-03-2025,quick delivery and the sushi was still hot and excellent.,0.5719,Positive
959,Compost Bin,29.99,166,Garden,10/16/2025,"great atmosphere, but the salad was just okay.",0.5994,Positive
960,Chocolate Chip Cookie Dough,5.49,859,Food - Baking,9/28/2025,i was disappointed with the steak. it tasted disappointing.,-0.743,Negative
961,Plant-Based Cookbook,29.99,1321,Books,4/13/2025,quick delivery and the pasta was still hot and amazing.,0.5859,Positive
962,Honey Roasted Chickpeas,3.29,1965,Food - Snacks,3/15/2025,a hidden gem! best salad i have had in a long time.,0.6696,Positive
963,Sweet Potatoes,0.89,169,Food - Produce,12-12-2025,don't waste your money. the pasta is overpriced and small portions.,0.3252,Positive
964,Crispy Potato Tots,3.69,705,Food - Frozen Foods,10-12-2025,don't waste your money. the coffee is greasy and small portions.,0.3252,Positive
965,Stainless Steel Mixing Bowls,29.99,13,Kitchen,12-05-2025,don't waste your money. the curry is undercooked and small portions.,0.3252,Positive
966,Creamy Tomato Basil Soup,3.29,1616,Food - Canned Goods,03-09-2025,"everything was excellent, from the steak to the drinks.",0.5719,Positive
967,Granola Cereal,4.49,0,Food - Breakfast,11-03-2025,don't waste your money. the soup is salty and small portions.,0.3252,Positive
968,Mango Sticky Rice Dessert,4.5,24,Food - Frozen Desserts,7/30/2025,"everything was excellent, from the coffee to the drinks.",0.5719,Positive
969,Cocktail Shaker Set,29.99,5159,Kitchen,04-08-2025,"everything was amazing, from the steak to the drinks.",0.5859,Positive
970,Cauliflower Pizza Crust,5.99,11,Food - Frozen Foods,4/16/2025,"service was quick, but the food took too long to arrive.",0.0,Neutral
971,Honey Butter Popcorn,2.99,1168,Food - Snacks,07-02-2025,a hidden gem! best ramen i have had in a long time.,0.6696,Positive
972,Inspirational Wall Art,24.99,1204,Home,5/27/2025,"i found the salad to be stale, but my partner liked theirs.",0.5719,Positive
973,Digital Drawing Tablet,79.99,569,Art Supplies,4/27/2025,a hidden gem! best salad i have had in a long time.,0.6696,Positive
974,Savory Oatmeal,2.49,2527,Food - Breakfast,02-08-2025,"everything was amazing, from the pizza to the drinks.",0.5859,Positive
975,Almond Flour Bread Mix,4.89,12,Food - Baking,09-03-2025,"the staff was forgetful, but the steak was surprisingly excellent.",0.8074,Positive
976,Outdoor String Lights,24.99,434,Outdoor,12/23/2024,absolutely loved it! the sushi was delicious.,0.8475,Positive
977,Fettuccine Alfredo Dinner Kit,5.49,43,Food - Prepared Meals,05-08-2025,"i found the salad to be overpriced, but my partner liked theirs.",0.5719,Positive
978,Non-Stick Baking Sheets,29.99,814,Kitchen,09-11-2025,a hidden gem! best cake i have had in a long time.,0.6696,Positive
979,Vanilla Protein Powder,24.99,1462,Food - Health/Protein,10/18/2025,"i found the sandwich to be stale, but my partner liked theirs.",0.5719,Positive
980,Insulated Lunch Box,24.99,32,Kitchen,09-10-2025,a hidden gem! best tacos i have had in a long time.,0.6696,Positive
981,Outdoor Picnic Blanket,34.99,5446,Outdoor,2/18/2025,worst experience ever. the waiter was forgetful and the fries was bland.,-0.7351,Negative
982,Cinnamon Rolls,4.49,191,Food - Bakery,9/13/2025,worst experience ever. the waiter was rude and the burger was overpriced.,-0.7964,Negative
983,Sustainable Wooden Toys,29.99,33,Toys,5/23/2025,"service was welcoming, but the food took too long to arrive.",0.2382,Positive
984,Lentil Vegetable Stew,4.49,364,Food - Canned Soups,10/13/2025,"everything was mouth-watering, from the steak to the drinks.",0.0,Neutral
985,Foot Massager,79.99,0,Health,9/21/2025,i was disappointed with the pizza. it tasted disappointing.,-0.743,Negative
986,Spinach and Cheese Stuffed Shells,5.99,90,Food - Frozen Meals,6/16/2025,"the staff was rude, but the ramen was surprisingly perfect.",0.7814,Positive
987,Mashed Sweet Potatoes,3.99,27,Food - Sides,01-12-2025,"service was quick, but the food took too long to arrive.",0.0,Neutral
988,Portable Air Purifier,69.99,8,Health,05-09-2025,quick delivery and the cake was still hot and fresh.,0.3182,Positive
989,Pineapple Coconut Rice Mix,3.99,145,Food - Grains,03-07-2025,"great atmosphere, but the cake was just okay.",0.5994,Positive
990,Kettle Chip Variety Pack,3.99,71,Food - Snacks,2/22/2025,absolutely loved it! the fries was amazing.,0.8513,Positive
991,Board Game,34.99,0,Toys,2/24/2025,absolutely loved it! the fries was excellent.,0.8475,Positive
992,Rechargeable Electric Screwdriver,39.99,905,Tools,04-11-2025,"i found the steak to be stale, but my partner liked theirs.",0.5719,Positive
993,White Rice,1.49,175,Food - Grains,12/23/2024,don't waste your money. the salad is stale and small portions.,0.3252,Positive
994,Tahini,5.49,1674,Food - Condiments,03-10-2025,don't waste your money. the sandwich is undercooked and small portions.,0.3252,Positive
995,Snack Container Set,19.99,20,Kitchen,05-02-2025,"everything was mouth-watering, from the ramen to the drinks.",0.0,Neutral
996,Dog Car Seat Cover,39.99,230,Pets,03-04-2025,don't waste your money. the curry is cold and small portions.,0.3252,Positive
997,Vegetable and Cheese Quesadillas,6.99,137,Food - Frozen,03-08-2025,"everything was delicious, from the sandwich to the drinks.",0.5719,Positive
998,Banana Chips,1.99,0,Food - Snacks,07-08-2025,quick delivery and the curry was still hot and excellent.,0.5719,Positive
999,Oversized Denim Shirt,49.99,147,Clothing - Shirts,3/15/2025,"service was quick, but the food took too long to arrive.",0.0,Neutral
1000,Cranberry Almond Biscotti,4.19,20,Food - Bakery,2/16/2025,"everything was fresh, from the sushi to the drinks.",0.3182,Positive
