product_id,product_name,price,stock,category,date,review_text
969,Cocktail Shaker Set,29.99,5159.0,Kitchen,4/8/2025,"Everything was amazing, from the steak to the drinks."
970,Cauliflower Pizza Crust,5.99,11.0,Food - Frozen Foods,4/16/2025,"Service was quick, but the food took too long to arrive."
971,Honey Butter Popcorn,2.99,1168.0,Food - Snacks,7/2/2025,A hidden gem! Best ramen I have had in a long time.
972,Inspirational Wall Art,24.99,1204.0,Home,5/27/2025,"I found the salad to be stale, but my partner liked theirs."
973,Digital Drawing Tablet,79.99,569.0,Art Supplies,4/27/2025,A hidden gem! Best salad I have had in a long time.
974,Savory Oatmeal,2.49,2527.0,Food - Breakfast,2/8/2025,"Everything was amazing, from the pizza to the drinks."
975,Almond Flour Bread Mix,4.89,12.0,Food - Baking,9/3/2025,"The staff was forgetful, but the steak was surprisingly excellent."
976,Outdoor String Lights,24.99,434.0,Outdoor,12/23/2024,Absolutely loved it! The sushi was delicious.
977,Fettuccine Alfredo Dinner Kit,5.49,43.0,Food - Prepared Meals,5/8/2025,"I found the salad to be overpriced, but my partner liked theirs."
978,Non-Stick Baking Sheets,29.99,814.0,Kitchen,9/11/2025,A hidden gem! Best cake I have had in a long time.
979,Vanilla Protein Powder,24.99,1462.0,Food - Health/Protein,10/18/2025,"I found the sandwich to be stale, but my partner liked theirs."
980,Insulated Lunch Box,24.99,32.0,Kitchen,9/10/2025,A hidden gem! Best tacos I have had in a long time.
981,Outdoor Picnic Blanket,34.99,5446.0,Outdoor,2/18/2025,Worst experience ever. The waiter was forgetful and the fries was bland.
982,Cinnamon Rolls,4.49,191.0,Food - Bakery,9/13/2025,Worst experience ever. The waiter was rude and the burger was overpriced.
983,Sustainable Wooden Toys,29.99,33.0,Toys,5/23/2025,"Service was welcoming, but the food took too long to arrive."
984,Lentil Vegetable Stew,4.49,364.0,Food - Canned Soups,10/13/2025,"Everything was mouth-watering, from the steak to the drinks."
985,Foot Massager,79.99,0.0,Health,9/21/2025,I was disappointed with the pizza. It tasted disappointing.
986,Spinach and Cheese Stuffed Shells,5.99,90.0,Food - Frozen Meals,6/16/2025,"The staff was rude, but the ramen was surprisingly perfect."
987,Mashed Sweet Potatoes,3.99,27.0,Food - Sides,1/12/2025,"Service was quick, but the food took too long to arrive."
988,Portable Air Purifier,69.99,8.0,Health,5/9/2025,Quick delivery and the cake was still hot and fresh.
989,Pineapple Coconut Rice Mix,3.99,145.0,Food - Grains,3/7/2025,"Great atmosphere, but the cake was just okay."
990,Kettle Chip Variety Pack,3.99,71.0,Food - Snacks,2/22/2025,Absolutely loved it! The fries was amazing.
991,Board Game,34.99,0.0,Toys,2/24/2025,Absolutely loved it! The fries was excellent.
992,Rechargeable Electric Screwdriver,39.99,905.0,Tools,4/11/2025,"I found the steak to be stale, but my partner liked theirs."
993,White Rice,1.49,175.0,Food - Grains,12/23/2024,Don't waste your money. The salad is stale and small portions.
994,Tahini,5.49,1674.0,Food - Condiments,3/10/2025,Don't waste your money. The sandwich is undercooked and small portions.
995,Snack Container Set,19.99,20.0,Kitchen,5/2/2025,"Everything was mouth-watering, from the ramen to the drinks."
996,Dog Car Seat Cover,39.99,230.0,Pets,3/4/2025,Don't waste your money. The curry is cold and small portions.
997,Vegetable and Cheese Quesadillas,6.99,137.0,Food - Frozen,3/8/2025,"Everything was delicious, from the sandwich to the drinks."
998,Banana Chips,1.99,0.0,Food - Snacks,7/8/2025,Quick delivery and the curry was still hot and excellent.
999,Oversized Denim Shirt,49.99,147.0,Clothing - Shirts,3/15/2025,"Service was quick, but the food took too long to arrive."
1000,Cranberry Almond Biscotti,4.19,20.0,Food - Bakery,2/16/2025,"Everything was fresh, from the sushi to the drinks."
